Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
03336,="15:35:01.344",0x192CB7C,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4D 19 01 07 
03337,="15:35:01.344",0x192CB82,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03338,="15:35:01.344",0x192CB88,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03339,="15:35:01.376",-,ch1,Send,0x18E02F27,Data,Extended,0x08,x| 01 E8 03 01 00 00 00 00 
03340,="15:35:01.464",0x192CF63,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03341,="15:35:01.464",0x192CF69,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03342,="15:35:01.464",0x192CF6F,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03343,="15:35:01.554",0x192D34A,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03344,="15:35:01.554",0x192D350,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03345,="15:35:01.554",0x192D356,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03346,="15:35:01.644",0x192D731,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03347,="15:35:01.644",0x192D736,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03348,="15:35:01.644",0x192D73C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03349,="15:35:01.764",0x192DB18,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
03350,="15:35:01.764",0x192DB1E,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03351,="15:35:01.764",0x192DB24,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03352,="15:35:01.854",0x192DEFF,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03353,="15:35:01.854",0x192DF05,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03354,="15:35:01.854",0x192DF0A,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03355,="15:35:01.945",0x192E2E6,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03356,="15:35:01.945",0x192E2EC,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03357,="15:35:01.945",0x192E2F1,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03358,="15:35:02.064",0x192E6CD,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 19 01 07 
03359,="15:35:02.064",0x192E6D3,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03360,="15:35:02.064",0x192E6D8,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03361,="15:35:02.154",0x192EAB4,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03362,="15:35:02.154",0x192EABA,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03363,="15:35:02.154",0x192EAC0,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03364,="15:35:02.244",0x192EE9A,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03365,="15:35:02.244",0x192EEA0,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03366,="15:35:02.244",0x192EEA6,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03367,="15:35:02.364",0x192F281,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03368,="15:35:02.364",0x192F287,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03369,="15:35:02.364",0x192F28D,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03370,="15:35:02.454",0x192F669,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03371,="15:35:02.454",0x192F66E,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03372,="15:35:02.454",0x192F674,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03373,="15:35:02.544",0x192FA4F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
03374,="15:35:02.544",0x192FA55,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03375,="15:35:02.544",0x192FA5B,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03376,="15:35:02.664",0x192FE36,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03377,="15:35:02.664",0x192FE3C,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03378,="15:35:02.664",0x192FE42,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03379,="15:35:02.754",0x193021D,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03380,="15:35:02.754",0x1930223,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03381,="15:35:02.754",0x1930229,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03382,="15:35:02.844",0x1930604,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
03383,="15:35:02.844",0x193060A,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03384,="15:35:02.844",0x1930610,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03385,="15:35:02.965",0x19309EB,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03386,="15:35:02.965",0x19309F1,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03387,="15:35:02.965",0x19309F7,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03388,="15:35:03.054",0x1930DD2,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03389,="15:35:03.054",0x1930DD8,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03390,="15:35:03.054",0x1930DDE,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03391,="15:35:03.144",0x19311B9,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03392,="15:35:03.144",0x19311BF,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03393,="15:35:03.144",0x19311C5,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03394,="15:35:03.264",0x19315A0,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03395,="15:35:03.264",0x19315A6,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03396,="15:35:03.264",0x19315AB,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03397,="15:35:03.354",0x1931987,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03398,="15:35:03.354",0x193198D,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03399,="15:35:03.354",0x1931993,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03400,="15:35:03.444",0x1931D6E,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4C 19 01 07 
03401,="15:35:03.444",0x1931D73,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03402,="15:35:03.444",0x1931D79,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03403,="15:35:03.565",0x1932155,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03404,="15:35:03.565",0x193215A,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03405,="15:35:03.565",0x1932160,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03406,="15:35:03.654",0x193253C,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03407,="15:35:03.654",0x1932541,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03408,="15:35:03.654",0x1932547,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03409,="15:35:03.697",-,ch1,Send,0x18E02F27,Data,Extended,0x08,x| 01 E8 03 01 00 00 00 00 
03410,="15:35:03.745",0x1932922,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03411,="15:35:03.745",0x1932928,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03412,="15:35:03.745",0x193292E,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03413,="15:35:03.865",0x1932D09,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03414,="15:35:03.865",0x1932D0F,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03415,="15:35:03.865",0x1932D15,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03416,="15:35:03.954",0x19330F0,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
03417,="15:35:03.954",0x19330F6,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03418,="15:35:03.954",0x19330FC,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03419,="15:35:04.045",0x19334D7,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03420,="15:35:04.045",0x19334DD,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03421,="15:35:04.045",0x19334E2,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03422,="15:35:04.165",0x19338BE,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03423,="15:35:04.165",0x19338C4,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03424,="15:35:04.165",0x19338CA,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03425,="15:35:04.255",0x1933CA5,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03426,="15:35:04.255",0x1933CAB,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03427,="15:35:04.255",0x1933CB1,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03428,="15:35:04.345",0x193408C,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03429,="15:35:04.345",0x1934092,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03430,="15:35:04.345",0x1934098,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03431,="15:35:04.464",0x1934473,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03432,="15:35:04.464",0x1934479,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03433,="15:35:04.464",0x193447E,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03434,="15:35:04.554",0x193485A,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
03435,="15:35:04.554",0x1934860,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03436,="15:35:04.554",0x1934865,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03437,="15:35:04.645",0x1934C41,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
03438,="15:35:04.645",0x1934C46,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03439,="15:35:04.645",0x1934C4C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03440,="15:35:04.765",0x1935027,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03441,="15:35:04.765",0x193502D,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03442,="15:35:04.765",0x1935033,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03443,="15:35:04.854",0x193540F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03444,="15:35:04.854",0x1935414,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03445,="15:35:04.854",0x193541A,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03446,="15:35:04.944",0x19357F6,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03447,="15:35:04.944",0x19357FB,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03448,="15:35:04.944",0x1935801,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03449,="15:35:05.078",0x1935BDD,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03450,="15:35:05.078",0x1935BE2,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03451,="15:35:05.078",0x1935BE8,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03452,="15:35:05.154",0x1935FC3,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
03453,="15:35:05.154",0x1935FC9,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03454,="15:35:05.154",0x1935FCF,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03455,="15:35:05.245",0x19363AA,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 17 01 07 
03456,="15:35:05.245",0x19363B0,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03457,="15:35:05.245",0x19363B6,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03458,="15:35:05.365",0x1936791,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03459,="15:35:05.365",0x1936797,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03460,="15:35:05.365",0x193679D,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03461,="15:35:05.454",0x1936B78,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03462,="15:35:05.454",0x1936B7E,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03463,="15:35:05.454",0x1936B84,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03464,="15:35:05.544",0x1936F5F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03465,="15:35:05.544",0x1936F65,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03466,="15:35:05.544",0x1936F6B,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03467,="15:35:05.664",0x1937346,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
03468,="15:35:05.664",0x193734C,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03469,="15:35:05.664",0x1937352,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
03470,="15:35:05.755",0x193772D,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
03471,="15:35:05.755",0x1937733,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03472,="15:35:05.755",0x1937739,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
