Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
174,10:53:18.320,0xEEB534,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
175,10:53:18.320,0xEEB53A,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
176,10:53:18.320,0xEEB540,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
177,10:53:18.441,0xEEB91B,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
178,10:53:18.441,0xEEB921,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
179,10:53:18.441,0xEEB926,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
180,10:53:18.529,0xEEBD02,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
181,10:53:18.529,0xEEBD08,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
182,10:53:18.529,0xEEBD0D,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
183,10:53:18.620,0xEEC0E9,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
184,10:53:18.620,0xEEC0EF,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
185,10:53:18.620,0xEEC0F4,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
186,10:53:18.740,0xEEC4D0,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
187,10:53:18.740,0xEEC4D5,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
188,10:53:18.740,0xEEC4DB,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
189,10:53:18.830,0xEEC8B6,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
190,10:53:18.830,0xEEC8BC,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
191,10:53:18.830,0xEEC8C2,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
192,10:53:18.919,0xEECC9E,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
193,10:53:18.919,0xEECCA3,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
194,10:53:18.919,0xEECCA9,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
195,10:53:19.040,0xEED085,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
196,10:53:19.040,0xEED08A,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
197,10:53:19.040,0xEED090,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
198,10:53:19.130,0xEED46B,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 49 1A 01 07 
199,10:53:19.130,0xEED471,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
200,10:53:19.130,0xEED477,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
201,10:53:19.220,0xEED852,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 F0 4A 1A 01 07 
202,10:53:19.220,0xEED858,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 04 00 00 00 00 00 00 00 
203,10:53:19.220,0xEED85E,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
