Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
02071,="15:32:47.094",0x17E582B,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02072,="15:32:47.094",0x17E5831,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02073,="15:32:47.214",0x17E5C0C,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 17 01 07 
02074,="15:32:47.214",0x17E5C12,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02075,="15:32:47.214",0x17E5C18,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02076,="15:32:47.305",0x17E5FF4,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02077,="15:32:47.305",0x17E5FF9,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02078,="15:32:47.305",0x17E5FFF,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02079,="15:32:47.394",0x17E63DA,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02080,="15:32:47.394",0x17E63E0,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02081,="15:32:47.394",0x17E63E6,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02082,="15:32:47.514",0x17E67C1,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 18 01 07 
02083,="15:32:47.514",0x17E67C7,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02084,="15:32:47.514",0x17E67CD,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02085,="15:32:47.605",0x17E6BA8,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02086,="15:32:47.605",0x17E6BAE,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02087,="15:32:47.605",0x17E6BB4,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02088,="15:32:47.694",0x17E6F8F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02089,="15:32:47.694",0x17E6F95,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02090,="15:32:47.694",0x17E6F9B,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02091,="15:32:47.815",0x17E7376,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02092,="15:32:47.815",0x17E737C,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02093,="15:32:47.815",0x17E7382,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02094,="15:32:47.905",0x17E775D,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 18 01 07 
02095,="15:32:47.905",0x17E7763,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02096,="15:32:47.905",0x17E7769,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02097,="15:32:47.995",0x17E7B44,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02098,="15:32:47.995",0x17E7B49,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02099,="15:32:47.995",0x17E7B4F,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02100,="15:32:48.114",0x17E7F2B,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02101,="15:32:48.114",0x17E7F31,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02102,="15:32:48.114",0x17E7F36,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02103,="15:32:48.205",0x17E8312,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 61 4B 18 01 07 
02104,="15:32:48.205",0x17E8318,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02105,="15:32:48.205",0x17E831D,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02106,="15:32:48.294",0x17E86F8,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02107,="15:32:48.294",0x17E86FE,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02108,="15:32:48.294",0x17E8704,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02109,="15:32:48.414",0x17E8AE0,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02110,="15:32:48.414",0x17E8AE5,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02111,="15:32:48.414",0x17E8AEB,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02112,="15:32:48.504",0x17E8EC7,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02113,="15:32:48.504",0x17E8ECC,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02114,="15:32:48.504",0x17E8ED2,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02115,="15:32:48.594",0x17E92AD,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02116,="15:32:48.594",0x17E92B3,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02117,="15:32:48.594",0x17E92B9,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02118,="15:32:48.714",0x17E9694,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02119,="15:32:48.714",0x17E969A,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02120,="15:32:48.714",0x17E96A0,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02121,="15:32:48.804",0x17E9A7B,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02122,="15:32:48.804",0x17E9A81,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02123,="15:32:48.804",0x17E9A87,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02124,="15:32:48.894",0x17E9E62,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4C 18 01 07 
02125,="15:32:48.894",0x17E9E68,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02126,="15:32:48.894",0x17E9E6E,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02127,="15:32:49.014",0x17EA249,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02128,="15:32:49.014",0x17EA24F,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02129,="15:32:49.014",0x17EA255,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02130,="15:32:49.105",0x17EA630,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02131,="15:32:49.105",0x17EA636,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02132,="15:32:49.105",0x17EA63C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02133,="15:32:49.194",0x17EAA17,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 18 01 07 
02134,="15:32:49.194",0x17EAA1C,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02135,="15:32:49.194",0x17EAA22,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02136,="15:32:49.314",0x17EADFE,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02137,="15:32:49.314",0x17EAE04,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02138,="15:32:49.314",0x17EAE0A,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02139,="15:32:49.404",0x17EB1E4,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02140,="15:32:49.404",0x17EB1EA,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02141,="15:32:49.404",0x17EB1F0,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02142,="15:32:49.494",0x17EB5CC,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 18 01 07 
02143,="15:32:49.494",0x17EB5D2,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02144,="15:32:49.494",0x17EB5D7,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02145,="15:32:49.532",-,ch1,Send,0x18E02F27,Data,Extended,0x08,x| 01 E8 03 01 00 00 00 00 
02146,="15:32:49.614",0x17EB9B3,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 18 01 07 
02147,="15:32:49.614",0x17EB9B9,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02148,="15:32:49.614",0x17EB9BE,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02149,="15:32:49.705",0x17EBD9A,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 18 01 07 
02150,="15:32:49.705",0x17EBDA0,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02151,="15:32:49.705",0x17EBDA6,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02152,="15:32:49.795",0x17EC181,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02153,="15:32:49.795",0x17EC186,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02154,="15:32:49.795",0x17EC18C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02155,="15:32:49.914",0x17EC567,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02156,="15:32:49.914",0x17EC56D,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02157,="15:32:49.914",0x17EC573,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02158,="15:32:50.005",0x17EC94F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02159,="15:32:50.005",0x17EC954,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02160,="15:32:50.005",0x17EC95A,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02161,="15:32:50.094",0x17ECD35,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02162,="15:32:50.094",0x17ECD3B,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02163,="15:32:50.094",0x17ECD41,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02164,="15:32:50.214",0x17ED11C,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
02165,="15:32:50.214",0x17ED122,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02166,="15:32:50.214",0x17ED128,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02167,="15:32:50.305",0x17ED503,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02168,="15:32:50.305",0x17ED509,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02169,="15:32:50.305",0x17ED50F,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02170,="15:32:50.394",0x17ED8EA,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02171,="15:32:50.394",0x17ED8EF,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02172,="15:32:50.394",0x17ED8F5,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02173,="15:32:50.515",0x17EDCD1,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02174,="15:32:50.515",0x17EDCD7,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02175,="15:32:50.515",0x17EDCDD,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02176,="15:32:50.604",0x17EE0B8,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4D 18 01 07 
02177,="15:32:50.604",0x17EE0BE,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02178,="15:32:50.604",0x17EE0C3,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02179,="15:32:50.694",0x17EE49F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02180,="15:32:50.694",0x17EE4A5,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02181,="15:32:50.694",0x17EE4AB,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02182,="15:32:50.814",0x17EE886,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02183,="15:32:50.814",0x17EE88C,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02184,="15:32:50.814",0x17EE892,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02185,="15:32:50.904",0x17EEC6D,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02186,="15:32:50.904",0x17EEC73,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02187,="15:32:50.904",0x17EEC78,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02188,="15:32:50.995",0x17EF054,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4D 18 01 07 
02189,="15:32:50.995",0x17EF059,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02190,="15:32:50.995",0x17EF05F,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02191,="15:32:51.114",0x17EF43A,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02192,="15:32:51.114",0x17EF440,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02193,="15:32:51.114",0x17EF446,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02194,="15:32:51.204",0x17EF822,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02195,="15:32:51.204",0x17EF827,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02196,="15:32:51.204",0x17EF82D,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02197,="15:32:51.246",-,ch1,Send,0x18E02F27,Data,Extended,0x08,x| 01 E8 03 01 00 00 00 00 
02198,="15:32:51.294",0x17EFC08,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 65 4B 19 01 07 
02199,="15:32:51.294",0x17EFC0E,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02200,="15:32:51.294",0x17EFC14,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02201,="15:32:51.415",0x17EFFEF,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
02202,="15:32:51.415",0x17EFFF5,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02203,="15:32:51.415",0x17EFFFB,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02204,="15:32:51.504",0x17F03D6,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 19 01 07 
02205,="15:32:51.504",0x17F03DC,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02206,="15:32:51.504",0x17F03E2,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02207,="15:32:51.594",0x17F07BD,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4C 19 01 07 
02208,="15:32:51.594",0x17F07C3,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02209,="15:32:51.594",0x17F07C9,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02210,="15:32:51.715",0x17F0BA4,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
02211,="15:32:51.715",0x17F0BAA,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02212,="15:32:51.715",0x17F0BB0,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02213,="15:32:51.804",0x17F0F8B,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02214,="15:32:51.804",0x17F0F91,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02215,="15:32:51.804",0x17F0F97,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02216,="15:32:51.894",0x17F1372,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
02217,="15:32:51.894",0x17F1378,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02218,="15:32:51.894",0x17F137E,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02219,="15:32:52.015",0x17F1759,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
02220,="15:32:52.015",0x17F175F,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02221,="15:32:52.015",0x17F1764,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02222,="15:32:52.104",0x17F1B40,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 18 01 07 
02223,="15:32:52.104",0x17F1B46,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02224,="15:32:52.104",0x17F1B4C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02225,="15:32:52.194",0x17F1F27,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4D 19 01 07 
02226,="15:32:52.194",0x17F1F2C,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02227,="15:32:52.194",0x17F1F32,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02228,="15:32:52.314",0x17F230D,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4C 18 01 07 
02229,="15:32:52.314",0x17F2313,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02230,="15:32:52.314",0x17F2319,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02231,="15:32:52.405",0x17F26F5,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 18 01 07 
02232,="15:32:52.405",0x17F26FA,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02233,="15:32:52.405",0x17F2700,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02234,="15:32:52.494",0x17F2ADC,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 18 01 07 
02235,="15:32:52.494",0x17F2AE1,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02236,="15:32:52.494",0x17F2AE7,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02237,="15:32:52.615",0x17F2EC2,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02238,="15:32:52.615",0x17F2EC8,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02239,="15:32:52.615",0x17F2ECE,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02240,="15:32:52.705",0x17F32AA,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 18 01 07 
02241,="15:32:52.705",0x17F32AF,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02242,="15:32:52.705",0x17F32B5,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02243,="15:32:52.794",0x17F3690,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4C 18 01 07 
02244,="15:32:52.794",0x17F3696,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02245,="15:32:52.794",0x17F369C,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02246,="15:32:52.914",0x17F3A77,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4C 19 01 07 
02247,="15:32:52.914",0x17F3A7D,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02248,="15:32:52.914",0x17F3A83,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02249,="15:32:53.004",0x17F3E5F,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 63 4B 19 01 07 
02250,="15:32:53.004",0x17F3E64,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02251,="15:32:53.004",0x17F3E6A,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02252,="15:32:53.094",0x17F4245,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4B 19 01 07 
02253,="15:32:53.094",0x17F424B,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
02254,="15:32:53.094",0x17F4251,ch1,Receive,0x18E2272F,Data,Extended,0x08,x| 00 FF FF FF FF FF FF FF 
02255,="15:32:53.215",0x17F462C,ch1,Receive,0x18E1272F,Data,Extended,0x08,x| 01 00 00 62 4D 19 01 07 
02256,="15:32:53.215",0x17F4632,ch1,Receive,0x18E3272F,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
